site_no,url,lat,long,id,county,state,hydrolic_unit_id,id2
03083500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03083500&agency_cd=USGS,40.240222,79.806694,NAD83,Allegheny County,Pennsylvania,05020006,NGVD29
03085002,https://waterdata.usgs.gov/nwis/inventory/?site_no=03085002&agency_cd=USGS,40.3925,79.860278,NAD83,Allegheny County,Pennsylvania,05020005,NGVD29
03102850,https://waterdata.usgs.gov/nwis/inventory/?site_no=03102850&agency_cd=USGS,41.353611,80.398056,NAD27,Mercer County,Pennsylvania,05030102,NGVD29
03103500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03103500&agency_cd=USGS,41.266111,80.472778,NAD27,Mercer County,Pennsylvania,05030102,NGVD29
03104490,https://waterdata.usgs.gov/nwis/inventory/?site_no=03104490&agency_cd=USGS,41.018139,80.363278,NAD83,Lawrence County,Pennsylvania,05030102,NAVD88
03105500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03105500&agency_cd=USGS,40.888611,80.337222,NAD27,Lawrence County,Pennsylvania,05030104,NGVD29
03106000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03106000&agency_cd=USGS,40.816944,80.2425,NAD27,Beaver County,Pennsylvania,05030105,NGVD29
03108490,https://waterdata.usgs.gov/nwis/inventory/?site_no=03108490&agency_cd=USGS,40.648889,80.383611,NAD27,Beaver County,Pennsylvania,05030101,NGVD29
04213152,https://waterdata.usgs.gov/nwis/inventory/?site_no=04213152&agency_cd=USGS,42.073889,80.234722,NAD83,Erie County,Pennsylvania,04120101,NGVD29
394337079544201,https://waterdata.usgs.gov/nwis/inventory/?site_no=394337079544201&agency_cd=USGS,39.726944,79.911667,NAD27,Fayette County,Pennsylvania,05020003,NGVD29
01115098,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115098&agency_cd=USGS,41.8525,71.606667,NAD27,Providence County,Rhode Island,01090004,
01115110,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115110&agency_cd=USGS,41.846667,71.612222,NAD27,Providence County,Rhode Island,01090004,
01115114,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115114&agency_cd=USGS,41.8375,71.6125,NAD27,Providence County,Rhode Island,01090004,NGVD29
01115120,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115120&agency_cd=USGS,41.831389,71.609444,NAD27,Providence County,Rhode Island,01090004,
01115170,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115170&agency_cd=USGS,41.840833,71.585,NAD27,Providence County,Rhode Island,01090004,
01115183,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115183&agency_cd=USGS,41.7975,71.585278,NAD27,Providence County,Rhode Island,01090004,
01115184,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115184&agency_cd=USGS,41.788611,71.620556,NAD27,Providence County,Rhode Island,01090004,
01115187,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115187&agency_cd=USGS,41.818611,71.705556,NAD27,Providence County,Rhode Island,01090004,
01115190,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115190&agency_cd=USGS,41.822222,71.700833,NAD27,Providence County,Rhode Island,01090004,
01115265,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115265&agency_cd=USGS,41.790556,71.699167,NAD27,Providence County,Rhode Island,01090004,
01115275,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115275&agency_cd=USGS,41.7825,71.675278,NAD27,Providence County,Rhode Island,01090004,
01115276,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115276&agency_cd=USGS,41.785278,71.667778,NAD27,Providence County,Rhode Island,01090004,
01115280,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115280&agency_cd=USGS,41.803889,71.650278,NAD27,Providence County,Rhode Island,01090004,
01115297,https://waterdata.usgs.gov/nwis/inventory/?site_no=01115297&agency_cd=USGS,41.764722,71.636111,NAD27,Providence County,Rhode Island,01090004,
02110400,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110400&agency_cd=USGS,33.953333,78.72,NAD27,Horry County,South Carolina,03040206,
02110500,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110500&agency_cd=USGS,33.9125,78.715278,NAD27,Horry County,South Carolina,03040206,NGVD29
02110550,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110550&agency_cd=USGS,33.850833,78.897222,NAD83,Horry County,South Carolina,03040206,
02110701,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110701&agency_cd=USGS,33.860833,79.041389,NAD27,Horry County,South Carolina,03040206,NGVD29
02110704,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110704&agency_cd=USGS,33.832778,79.043889,NAD27,Horry County,South Carolina,03040206,NGVD29
02110755,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110755&agency_cd=USGS,33.798333,78.753333,NAD27,Horry County,South Carolina,03040207,
02110760,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110760&agency_cd=USGS,33.740556,78.866944,NAD27,Horry County,South Carolina,03040207,NGVD29
02110770,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110770&agency_cd=USGS,33.821111,78.718889,NAD27,Horry County,South Carolina,03040207,NGVD29
02110777,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110777&agency_cd=USGS,33.851389,78.656111,NAD27,Horry County,South Carolina,03040207,NGVD29
02110802,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110802&agency_cd=USGS,33.648889,79.094444,NAD27,Horry County,South Carolina,03040206,NGVD29
021108125,https://waterdata.usgs.gov/nwis/inventory/?site_no=021108125&agency_cd=USGS,33.506389,79.127222,NAD27,Georgetown County,South Carolina,03040206,NAVD88
02110815,https://waterdata.usgs.gov/nwis/inventory/?site_no=02110815&agency_cd=USGS,33.444444,79.174167,NAD27,Georgetown County,South Carolina,03040206,NGVD29
02135000,https://waterdata.usgs.gov/nwis/inventory/?site_no=02135000&agency_cd=USGS,34.056944,79.247222,NAD27,Horry County,South Carolina,03040204,NGVD29
02145910,https://waterdata.usgs.gov/nwis/inventory/?site_no=02145910&agency_cd=USGS,35.016419,81.001564,NAD83,York County,South Carolina,03050103,
02147310,https://waterdata.usgs.gov/nwis/inventory/?site_no=02147310&agency_cd=USGS,34.598056,80.890556,NAD83,Lancaster County,South Carolina,03050103,NAVD88
021474095,https://waterdata.usgs.gov/nwis/inventory/?site_no=021474095&agency_cd=USGS,34.557833,80.893361,NAD27,Chester County,South Carolina,03050103,
02147505,https://waterdata.usgs.gov/nwis/inventory/?site_no=02147505&agency_cd=USGS,34.541111,80.875278,NAD83,Lancaster County,South Carolina,03050103,NAVD88
02147801,https://waterdata.usgs.gov/nwis/inventory/?site_no=02147801&agency_cd=USGS,34.335278,80.702222,NAD27,Kershaw County,South Carolina,03050104,NGVD29
02148000,https://waterdata.usgs.gov/nwis/inventory/?site_no=02148000&agency_cd=USGS,34.244444,80.654167,NAD27,Kershaw County,South Carolina,03050104,NGVD29
02156500,https://waterdata.usgs.gov/nwis/inventory/?site_no=02156500&agency_cd=USGS,34.595,81.421389,NAD27,Union County,South Carolina,03050106,NGVD29
02160105,https://waterdata.usgs.gov/nwis/inventory/?site_no=02160105&agency_cd=USGS,34.535278,81.548333,NAD27,Union County,South Carolina,03050107,NGVD29
02160700,https://waterdata.usgs.gov/nwis/inventory/?site_no=02160700&agency_cd=USGS,34.509167,81.598333,NAD27,Union County,South Carolina,03050108,NGVD29
02160991,https://waterdata.usgs.gov/nwis/inventory/?site_no=02160991&agency_cd=USGS,34.260556,81.330556,NAD27,Fairfield County,South Carolina,03050106,NGVD29
02162035,https://waterdata.usgs.gov/nwis/inventory/?site_no=02162035&agency_cd=USGS,34.048333,81.073333,NAD83,Richland County,South Carolina,03050106,NAVD88
02163001,https://waterdata.usgs.gov/nwis/inventory/?site_no=02163001&agency_cd=USGS,34.614722,82.444167,NAD27,Greenville County,South Carolina,03050109,NGVD29
02167600,https://waterdata.usgs.gov/nwis/inventory/?site_no=02167600&agency_cd=USGS,34.099167,81.568611,NAD27,Saluda County,South Carolina,03050109,NGVD29
02167716,https://waterdata.usgs.gov/nwis/inventory/?site_no=02167716&agency_cd=USGS,34.079444,81.561944,NAD27,Saluda County,South Carolina,03050109,NGVD29
02168500,https://waterdata.usgs.gov/nwis/inventory/?site_no=02168500&agency_cd=USGS,34.051944,81.220833,NAD27,Lexington County,South Carolina,03050109,NGVD29
02168504,https://waterdata.usgs.gov/nwis/inventory/?site_no=02168504&agency_cd=USGS,34.050833,81.209722,NAD27,Lexington County,South Carolina,03050109,NGVD29
02169000,https://waterdata.usgs.gov/nwis/inventory/?site_no=02169000&agency_cd=USGS,34.013889,81.088056,NAD27,Richland County,South Carolina,03050109,NGVD29
02171637,https://waterdata.usgs.gov/nwis/inventory/?site_no=02171637&agency_cd=USGS,33.418056,79.945,NAD27,Berkeley County,South Carolina,03050112,
02171645,https://waterdata.usgs.gov/nwis/inventory/?site_no=02171645&agency_cd=USGS,33.4275,79.915,NAD83,Berkeley County,South Carolina,03050112,NGVD29
02171905,https://waterdata.usgs.gov/nwis/inventory/?site_no=02171905&agency_cd=USGS,33.154167,79.354444,NAD27,Charleston County,South Carolina,03050112,NGVD29
02172002,https://waterdata.usgs.gov/nwis/inventory/?site_no=02172002&agency_cd=USGS,33.215,79.974722,NAD27,Berkeley County,South Carolina,03050201,
02172020,https://waterdata.usgs.gov/nwis/inventory/?site_no=02172020&agency_cd=USGS,33.093333,79.949167,NAD27,Berkeley County,South Carolina,03050201,NGVD29
02172040,https://waterdata.usgs.gov/nwis/inventory/?site_no=02172040&agency_cd=USGS,33.063611,79.957222,NAD27,Berkeley County,South Carolina,03050201,NGVD29
02172050,https://waterdata.usgs.gov/nwis/inventory/?site_no=02172050&agency_cd=USGS,33.0575,79.936389,NAD27,Berkeley County,South Carolina,03050201,NGVD29
021720508,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720508&agency_cd=USGS,33.015778,79.90675,NAD83,Berkeley County,South Carolina,03050201,NAVD88
02172053,https://waterdata.usgs.gov/nwis/inventory/?site_no=02172053&agency_cd=USGS,32.983333,79.923056,NAD27,Berkeley County,South Carolina,03050201,NGVD29
021720677,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720677&agency_cd=USGS,32.890278,79.963056,NAD27,Charleston County,South Carolina,03050201,NGVD29
0217206935,https://waterdata.usgs.gov/nwis/inventory/?site_no=0217206935&agency_cd=USGS,32.855694,79.952667,NAD83,Charleston County,South Carolina,03050201,NAVD88
0217206962,https://waterdata.usgs.gov/nwis/inventory/?site_no=0217206962&agency_cd=USGS,32.924278,79.832694,NAD83,Berkeley County,South Carolina,03050201,NAVD88
021720698,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720698&agency_cd=USGS,32.858889,79.896389,NAD27,Charleston County,South Carolina,03050201,
021720709,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720709&agency_cd=USGS,32.802222,79.910278,NAD27,Charleston County,South Carolina,03050201,
021720710,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720710&agency_cd=USGS,32.780278,79.923889,NAD27,Charleston County,South Carolina,03050201,NGVD29
021720825,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720825&agency_cd=USGS,32.925833,80.151667,NAD83,Dorchester County,South Carolina,03050202,
021720869,https://waterdata.usgs.gov/nwis/inventory/?site_no=021720869&agency_cd=USGS,32.834444,80.023889,NAD27,Charleston County,South Carolina,03050202,NGVD29
02172300,https://waterdata.usgs.gov/nwis/inventory/?site_no=02172300&agency_cd=USGS,33.753333,81.601944,NAD27,Aiken County,South Carolina,03050204,NGVD29
02188100,https://waterdata.usgs.gov/nwis/inventory/?site_no=02188100&agency_cd=USGS,34.101111,82.618056,NAD83,Abbeville County,South Carolina,03060103,
02193900,https://waterdata.usgs.gov/nwis/inventory/?site_no=02193900&agency_cd=USGS,33.841667,82.345,NAD83,Mccormick County,South Carolina,03060103,
021989784,https://waterdata.usgs.gov/nwis/inventory/?site_no=021989784&agency_cd=USGS,32.185556,81.118056,NAD27,Jasper County,South Carolina,03060109,NAVD88
021989791,https://waterdata.usgs.gov/nwis/inventory/?site_no=021989791&agency_cd=USGS,32.170556,81.118333,NAD27,Jasper County,South Carolina,03060109,NGVD29
0219897993,https://waterdata.usgs.gov/nwis/inventory/?site_no=0219897993&agency_cd=USGS,32.103056,81.006944,NAD83,Jasper County,South Carolina,03060109,NAVD88
321603080432202,https://waterdata.usgs.gov/nwis/inventory/?site_no=321603080432202&agency_cd=USGS,32.2675,80.722778,NAD27,Beaufort County,South Carolina,03050208,aquifer
330428079214800,https://waterdata.usgs.gov/nwis/inventory/?site_no=330428079214800&agency_cd=USGS,33.074444,79.363333,NAD83,Charleston County,South Carolina,03050209,NAVD88
03408500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03408500&agency_cd=USGS,36.385439,84.554778,NAD27,Scott County,Tennessee,05130104,NGVD29
03409500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03409500&agency_cd=USGS,36.388211,84.630247,NAD27,Scott County,Tennessee,05130104,NAVD88
03417500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03417500&agency_cd=USGS,36.554167,85.514444,NAD27,Clay County,Tennessee,05130106,NAVD88
03418420,https://waterdata.usgs.gov/nwis/inventory/?site_no=03418420&agency_cd=USGS,36.286667,85.940833,NAD27,Smith County,Tennessee,05130106,
03426310,https://waterdata.usgs.gov/nwis/inventory/?site_no=03426310&agency_cd=USGS,36.297067,86.658636,NAD27,Davidson County,Tennessee,05130202,NGVD29
03428180,https://waterdata.usgs.gov/nwis/inventory/?site_no=03428180&agency_cd=USGS,35.898889,86.425556,NAD27,Rutherford County,Tennessee,05130203,
03430200,https://waterdata.usgs.gov/nwis/inventory/?site_no=03430200&agency_cd=USGS,36.186389,86.632778,NAD27,Davidson County,Tennessee,05130203,NAVD88
03431083,https://waterdata.usgs.gov/nwis/inventory/?site_no=03431083&agency_cd=USGS,36.163889,86.699167,NAD27,Davidson County,Tennessee,05130202,
03431091,https://waterdata.usgs.gov/nwis/inventory/?site_no=03431091&agency_cd=USGS,36.165278,86.721389,NAD27,Davidson County,Tennessee,05130202,NAVD88
03431514,https://waterdata.usgs.gov/nwis/inventory/?site_no=03431514&agency_cd=USGS,36.183056,86.832222,NAD27,Davidson County,Tennessee,05130202,NAVD88
0343233905,https://waterdata.usgs.gov/nwis/inventory/?site_no=0343233905&agency_cd=USGS,35.899778,86.842889,NAD27,Williamson County,Tennessee,05130204,
034324146,https://waterdata.usgs.gov/nwis/inventory/?site_no=034324146&agency_cd=USGS,35.958056,86.889722,NAD27,Williamson County,Tennessee,05130204,
03433500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03433500&agency_cd=USGS,36.054503,86.928508,NAD27,Davidson County,Tennessee,05130204,NGVD29
03434500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03434500&agency_cd=USGS,36.121944,87.098889,NAD27,Cheatham County,Tennessee,05130204,NGVD29
03434870,https://waterdata.usgs.gov/nwis/inventory/?site_no=03434870&agency_cd=USGS,36.314722,87.216111,NAD83,Dickson County,Tennessee,05130205,
03497300,https://waterdata.usgs.gov/nwis/inventory/?site_no=03497300&agency_cd=USGS,35.664444,83.711389,NAD27,Blount County,Tennessee,06010201,NGVD29
03527220,https://waterdata.usgs.gov/nwis/inventory/?site_no=03527220&agency_cd=USGS,36.572714,82.938867,NAD27,Hancock County,Tennessee,06010205,
03527620,https://waterdata.usgs.gov/nwis/inventory/?site_no=03527620&agency_cd=USGS,36.569444,83.041389,NAD27,Hancock County,Tennessee,06010205,
03538830,https://waterdata.usgs.gov/nwis/inventory/?site_no=03538830&agency_cd=USGS,36.061667,84.961389,NAD83,Cumberland County,Tennessee,06010208,NAVD88
03539600,https://waterdata.usgs.gov/nwis/inventory/?site_no=03539600&agency_cd=USGS,35.997594,84.822547,NAD27,Cumberland County,Tennessee,06010208,NGVD29
03539778,https://waterdata.usgs.gov/nwis/inventory/?site_no=03539778&agency_cd=USGS,36.103056,84.718333,NAD27,Morgan County,Tennessee,06010208,NAVD88
03556590,https://waterdata.usgs.gov/nwis/inventory/?site_no=03556590&agency_cd=USGS,35.188333,84.5025,NAD83,Polk County,Tennessee,,
03582000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03582000&agency_cd=USGS,35.134444,86.539722,NAD27,Lincoln County,Tennessee,06030003,NAVD88
03604000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03604000&agency_cd=USGS,35.495833,87.832778,NAD27,Perry County,Tennessee,06040004,NGVD29
351111089512501,https://waterdata.usgs.gov/nwis/inventory/?site_no=351111089512501&agency_cd=USGS,35.186528,89.856806,NAD83,Shelby County,Tennessee,08010210,aquifer
351113089513401,https://waterdata.usgs.gov/nwis/inventory/?site_no=351113089513401&agency_cd=USGS,35.187028,89.859389,NAD83,Shelby County,Tennessee,08010210,aquifer
07227500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07227500&agency_cd=USGS,35.470278,101.879167,NAD27,Potter County,Texas,11090105,NGVD29
07311800,https://waterdata.usgs.gov/nwis/inventory/?site_no=07311800&agency_cd=USGS,33.644167,99.800556,NAD27,Knox County,Texas,11130205,NGVD29
07312500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07312500&agency_cd=USGS,33.909444,98.533333,NAD27,Wichita County,Texas,11130206,NGVD29
07312700,https://waterdata.usgs.gov/nwis/inventory/?site_no=07312700&agency_cd=USGS,34.053056,98.296389,NAD27,Clay County,Texas,11130206,NGVD29
07332620,https://waterdata.usgs.gov/nwis/inventory/?site_no=07332620&agency_cd=USGS,33.682222,95.984444,NAD83,Fannin County,Texas,11140101,NGVD29
07332622,https://waterdata.usgs.gov/nwis/inventory/?site_no=07332622&agency_cd=USGS,33.744167,95.961111,NAD83,Fannin County,Texas,11140101,NGVD29
08041770,https://waterdata.usgs.gov/nwis/inventory/?site_no=08041770&agency_cd=USGS,30.141111,94.174444,NAD83,Jefferson County,Texas,12020007,NAVD88
08048000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08048000&agency_cd=USGS,32.760833,97.332222,NAD27,Tarrant County,Texas,12030102,NGVD29
08049500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08049500&agency_cd=USGS,32.7625,96.994444,NAD83,Dallas County,Texas,12030102,NAVD88
08052700,https://waterdata.usgs.gov/nwis/inventory/?site_no=08052700&agency_cd=USGS,33.283333,96.8925,NAD27,Denton County,Texas,12030103,NGVD29
08052745,https://waterdata.usgs.gov/nwis/inventory/?site_no=08052745&agency_cd=USGS,33.219167,96.891667,NAD27,Denton County,Texas,12030103,NGVD29
08057000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08057000&agency_cd=USGS,32.774722,96.821667,NAD27,Dallas County,Texas,12030105,NGVD29
08057410,https://waterdata.usgs.gov/nwis/inventory/?site_no=08057410&agency_cd=USGS,32.7075,96.735556,NAD27,Dallas County,Texas,12030105,NGVD29
08062500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08062500&agency_cd=USGS,32.426389,96.462778,NAD27,Ellis County,Texas,12030105,NGVD29
08065350,https://waterdata.usgs.gov/nwis/inventory/?site_no=08065350&agency_cd=USGS,31.338333,95.656111,NAD27,Houston County,Texas,12030201,NGVD29
08067074,https://waterdata.usgs.gov/nwis/inventory/?site_no=08067074&agency_cd=USGS,29.806744,95.032397,NAD83,Harris County,Texas,12040203,NAVD88
08067100,https://waterdata.usgs.gov/nwis/inventory/?site_no=08067100&agency_cd=USGS,29.941667,94.774167,NAD27,Liberty County,Texas,12030203,NAVD88
08067118,https://waterdata.usgs.gov/nwis/inventory/?site_no=08067118&agency_cd=USGS,29.867222,94.714722,NAD27,Chambers County,Texas,12030203,NGVD29
08067215,https://waterdata.usgs.gov/nwis/inventory/?site_no=08067215&agency_cd=USGS,29.901389,94.769722,NAD27,Liberty County,Texas,12030203,NGVD29
08067252,https://waterdata.usgs.gov/nwis/inventory/?site_no=08067252&agency_cd=USGS,29.812222,94.731111,NAD27,Chambers County,Texas,12030203,NGVD29
08068000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08068000&agency_cd=USGS,30.244444,95.456944,NAD27,Montgomery County,Texas,12040101,NAVD88
08068500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08068500&agency_cd=USGS,30.110278,95.436111,NAD27,Montgomery County,Texas,12040102,NGVD29
08069500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08069500&agency_cd=USGS,30.026944,95.257778,NAD27,Harris County,Texas,12040101,NAVD88
08070200,https://waterdata.usgs.gov/nwis/inventory/?site_no=08070200&agency_cd=USGS,30.145278,95.124167,NAD27,Montgomery County,Texas,12040103,NAVD88
08086212,https://waterdata.usgs.gov/nwis/inventory/?site_no=08086212&agency_cd=USGS,32.732778,99.140278,NAD27,Shackelford County,Texas,12060105,NGVD29
08117300,https://waterdata.usgs.gov/nwis/inventory/?site_no=08117300&agency_cd=USGS,28.897778,95.381389,NAD27,Brazoria County,Texas,12070104,NGVD29
08123850,https://waterdata.usgs.gov/nwis/inventory/?site_no=08123850&agency_cd=USGS,32.053611,100.761667,NAD27,Coke County,Texas,12080008,NGVD29
08126380,https://waterdata.usgs.gov/nwis/inventory/?site_no=08126380&agency_cd=USGS,31.715278,100.026111,NAD27,Runnels County,Texas,12090101,NGVD29
08155500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08155500&agency_cd=USGS,30.263333,97.771111,NAD27,Travis County,Texas,12090205,NGVD29
08170990,https://waterdata.usgs.gov/nwis/inventory/?site_no=08170990&agency_cd=USGS,30.034444,98.126111,NAD83,Hays County,Texas,12100203,NGVD29
08180850,https://waterdata.usgs.gov/nwis/inventory/?site_no=08180850&agency_cd=USGS,29.246853,98.548794,NAD83,Bexar County,Texas,12100302,NGVD29
08181500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08181500&agency_cd=USGS,29.263889,98.490556,NAD27,Bexar County,Texas,12100302,NGVD29
08181800,https://waterdata.usgs.gov/nwis/inventory/?site_no=08181800&agency_cd=USGS,29.221944,98.355556,NAD27,Bexar County,Texas,12100301,NGVD29
08188060,https://waterdata.usgs.gov/nwis/inventory/?site_no=08188060&agency_cd=USGS,28.848694,97.737139,NAD83,Karnes County,Texas,12100303,NAVD88
08188500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08188500&agency_cd=USGS,28.649286,97.384858,NAD83,Goliad County,Texas,12100303,NGVD29
08195000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08195000&agency_cd=USGS,29.488333,99.704444,NAD27,Uvalde County,Texas,12110106,NGVD29
08211200,https://waterdata.usgs.gov/nwis/inventory/?site_no=08211200&agency_cd=USGS,27.9375,97.775556,NAD27,Nueces County,Texas,12110111,NGVD29
08211503,https://waterdata.usgs.gov/nwis/inventory/?site_no=08211503&agency_cd=USGS,27.896667,97.625278,NAD27,San Patricio County,Texas,12110111,NAVD88
0821150305,https://waterdata.usgs.gov/nwis/inventory/?site_no=0821150305&agency_cd=USGS,27.89775,97.616167,NAD83,San Patricio County,Texas,12110201,NGVD29
08364000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08364000&agency_cd=USGS,31.802778,106.540278,NAD27,El Paso County,Texas,13030102,NGVD29
08371500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08371500&agency_cd=USGS,29.620833,104.480556,NAD27,Presidio County,Texas,13040201,NGVD29
08374200,https://waterdata.usgs.gov/nwis/inventory/?site_no=08374200&agency_cd=USGS,29.519444,104.286111,NAD27,Presidio County,Texas,13040203,NGVD29
08374510,https://waterdata.usgs.gov/nwis/inventory/?site_no=08374510&agency_cd=USGS,29.154722,103.597778,NAD83,Brewster County,Texas,13040203,NAVD88
08375300,https://waterdata.usgs.gov/nwis/inventory/?site_no=08375300&agency_cd=USGS,29.183333,102.975,NAD27,Brewster County,Texas,13040205,NGVD29
08377200,https://waterdata.usgs.gov/nwis/inventory/?site_no=08377200&agency_cd=USGS,29.780556,101.755556,NAD27,Val Verde County,Texas,13040212,NGVD29
08412500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08412500&agency_cd=USGS,31.8725,103.831111,NAD27,Reeves County,Texas,13070001,NGVD29
08419000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08419000&agency_cd=USGS,31.483861,103.490167,NAD83,Reeves County,Texas,13070001,NAVD88
08437710,https://waterdata.usgs.gov/nwis/inventory/?site_no=08437710&agency_cd=USGS,31.366667,103.005556,NAD27,Ward County,Texas,13070001,NAVD88
08446500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08446500&agency_cd=USGS,31.113056,102.417222,NAD27,Pecos County,Texas,13070001,NGVD29
08447000,https://waterdata.usgs.gov/nwis/inventory/?site_no=08447000&agency_cd=USGS,30.659444,101.769722,NAD27,Pecos County,Texas,13070008,NGVD29
08447018,https://waterdata.usgs.gov/nwis/inventory/?site_no=08447018&agency_cd=USGS,30.468889,101.803056,NAD83,Terrell County,Texas,13070008,NAVD88
08447300,https://waterdata.usgs.gov/nwis/inventory/?site_no=08447300&agency_cd=USGS,30.314,101.741556,NAD83,Crockett County,Texas,13070008,NAVD88
08447410,https://waterdata.usgs.gov/nwis/inventory/?site_no=08447410&agency_cd=USGS,29.802778,101.445833,NAD27,Val Verde County,Texas,13070008,NGVD29
08470500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08470500&agency_cd=USGS,26.235278,97.584722,NAD83,Cameron County,Texas,12110208,NAVD88
292331098294501,https://waterdata.usgs.gov/nwis/inventory/?site_no=292331098294501&agency_cd=USGS,29.391944,98.495833,NAD83,Bexar County,Texas,12100301,aquifer
292618099165901,https://waterdata.usgs.gov/nwis/inventory/?site_no=292618099165901&agency_cd=USGS,29.438333,99.283056,NAD27,Medina County,Texas,12110107,aquifer
292943098354404,https://waterdata.usgs.gov/nwis/inventory/?site_no=292943098354404&agency_cd=USGS,29.495278,98.595556,NAD83,Bexar County,Texas,12100301,aquifer
293116098334101,https://waterdata.usgs.gov/nwis/inventory/?site_no=293116098334101&agency_cd=USGS,29.521111,98.561389,NAD83,Bexar County,Texas,12100301,aquifer
293252098380801,https://waterdata.usgs.gov/nwis/inventory/?site_no=293252098380801&agency_cd=USGS,29.547778,98.635556,NAD83,Bexar County,Texas,12100302,aquifer
293332098550701,https://waterdata.usgs.gov/nwis/inventory/?site_no=293332098550701&agency_cd=USGS,29.558833,98.9185,NAD83,Medina County,Texas,12100302,NAVD88
293516098325501,https://waterdata.usgs.gov/nwis/inventory/?site_no=293516098325501&agency_cd=USGS,29.587778,98.548611,NAD83,Bexar County,Texas,12100301,aquifer
294643095035200,https://waterdata.usgs.gov/nwis/inventory/?site_no=294643095035200&agency_cd=USGS,29.778586,95.064428,NAD83,Harris County,Texas,12040104,NAVD88
295524095072701,https://waterdata.usgs.gov/nwis/inventory/?site_no=295524095072701&agency_cd=USGS,29.923472,95.124083,NAD27,Harris County,Texas,12040101,
295554095093402,https://waterdata.usgs.gov/nwis/inventory/?site_no=295554095093402&agency_cd=USGS,29.93825,95.166778,NAD83,Harris County,Texas,12040101,NAVD88
295826095082200,https://waterdata.usgs.gov/nwis/inventory/?site_no=295826095082200&agency_cd=USGS,29.973933,95.139383,NAD83,Harris County,Texas,12040101,NGVD29
300032095080501,https://waterdata.usgs.gov/nwis/inventory/?site_no=300032095080501&agency_cd=USGS,30.008889,95.134861,NAD83,Harris County,Texas,12040101,NAVD88
09180000,https://waterdata.usgs.gov/nwis/inventory/?site_no=09180000&agency_cd=USGS,38.797222,109.194444,NAD27,Grand County,Utah,14030004,NGVD29
09180500,https://waterdata.usgs.gov/nwis/inventory/?site_no=09180500&agency_cd=USGS,38.810556,109.292778,NAD27,Grand County,Utah,14030005,NGVD29
